2 80098 P3_cm
2 79869 P2_cm
2 79514 P3_cm
2 79062 P3_wt
2 78950 P3_cm
2 78940 P2_cm
2 78925 P2_cm
2 78924 P2_wt
2 78815 P2_cm
2 78375 P0_Ab
2 77859 P3_cm
2 7744 P2_cm
2 77195 P2_cm
2 76844 P2_wt
2 76521 P3_cm
2 76461 P2_wt
2 76411 P2_wt
2 76174 P2_cm
2 76110 P2_cm
2 7609 P3_wt
2 76086 P3_cm
2 7602 P2_wt
2 75763 P2_wt
2 75465 P2_cm
2 75263 P2_cm
2 74864 P2_cm
2 74218 P2_cm
2 73984 P2_wt
2 73963 P2_cm
2 73951 P2_cm
2 73768 P2_cm
2 73713 P3_cm
2 73712 P3_wt
2 73611 P3_cm
2 73460 P3_wt
2 73266 P2_cm
2 73220 P3_cm
2 73135 P2_cm
2 73075 P2_wt
2 73003 P2_cm
2 72792 P2_cm
2 72665 P3_cm
2 72582 P2_cm
2 72415 P2_cm
2 72131 P2_cm
2 72128 P3_wt
2 7181 P3_cm
2 71659 P2_cm
2 71638 P3_cm
2 71577 P2_cm
2 71411 P2_cm
2 71210 P2_cm
2 711 P3_cm
2 711 P2_cm
2 71028 P3_cm
2 70958 P3_wt
2 70834 P2_cm
2 70777 P3_wt
2 70735 P2_cm
2 70718 P2_cm
2 70632 P2_cm
2 70602 P3_cm
2 70329 P3_wt
2 70325 P2_wt
2 70084 P2_cm
2 69823 P3_cm
2 69748 P3_wt
2 6952 P2_wt
2 69467 P2_wt
2 69087 P2_cm
2 69069 P2_wt
2 68977 P0_Ab
2 68976 P2_cm
2 68583 P2_cm
2 68171 P2_cm
2 67423 P2_cm
2 66926 P0_Ab
2 66658 P2_cm
2 6662 P3_wt
2 66612 P2_wt
2 66479 P2_cm
2 6635 P3_wt
2 6635 P2_wt
2 66328 P3_wt
2 66255 P3_cm
2 66225 P3_cm
2 66088 P2_cm
2 66073 P2_cm
2 65240 P3_cm
2 65120 P2_cm
2 65081 P3_cm
2 65059 P2_cm
2 64136 P2_cm
2 63952 P0_Ab
2 63869 P3_wt
2 63383 P2_wt
2 63382 P2_wt
2 63353 P0_Ab
2 63189 P2_wt
2 63060 P0_Ab
2 62869 P2_wt
2 62727 P0_Ab
2 62556 P0_Ab
2 62429 P3_wt
2 61949 P2_cm
2 61548 P0_Ab
2 61131 P3_cm
2 61018 P2_cm
2 60990 P3_cm
2 60956 P3_wt
2 60745 P3_cm
2 60543 P3_cm
2 60450 P2_cm
2 59842 P3_cm
2 59733 P3_wt
2 59097 P0_Ab
2 59053 P3_wt
2 59002 P3_cm
2 58987 P0_Ab
2 58847 P2_wt
2 58723 P2_cm
2 58709 P3_wt
2 58439 P3_cm
2 58009 P2_wt
2 57885 P2_wt
2 57520 P2_wt
2 57493 P2_cm
2 57218 P2_cm
2 57069 P2_cm
2 56984 P2_cm
2 56882 P2_wt
2 56572 P3_wt
2 56569 P3_cm
2 56506 P2_cm
2 56380 P2_cm
2 5600 P3_wt
2 55894 P3_cm
2 55686 P0_Ab
2 55579 P3_wt
2 55523 P3_cm
2 55193 P2_wt
2 55156 P3_cm
2 55001 P2_cm
2 54880 P0_Ab
2 54714 P2_cm
2 54218 P2_wt
2 53991 P3_wt
2 53916 P2_cm
2 53660 P3_cm
2 53316 P2_cm
2 53274 P0_Ab
2 53102 P2_wt
2 52843 P2_cm
2 5276 P2_wt
2 52697 P3_wt
2 52117 P2_wt
2 5205 P3_cm
2 52031 P2_cm
2 51838 P2_wt
2 51628 P3_cm
2 51523 P0_Ab
2 51229 P2_cm
2 50905 P3_wt
2 50735 P3_cm
2 50359 P2_cm
2 50134 P2_wt
2 50051 P3_wt
2 50035 P2_wt
2 49729 P3_cm
2 49176 P3_wt
2 48807 P3_cm
2 48597 P3_cm
2 48470 P3_cm
2 48054 P3_cm
2 4796 P2_cm
2 47677 P0_Ab
2 47630 P3_wt
2 47576 P0_Ab
2 47411 P3_wt
2 47255 P0_Ab
2 46815 P3_cm
2 46626 P3_cm
2 46265 P3_cm
2 46232 P2_wt
2 46149 P3_cm
2 461 P2_wt
2 46006 P2_cm
2 45853 P2_wt
2 45718 P2_wt
2 45337 P3_wt
2 45236 P3_wt
2 45182 P3_cm
2 44409 P0_Ab
2 44304 P3_cm
2 44282 P3_cm
2 43940 P3_wt
2 43836 P2_cm
2 43725 P2_wt
2 43523 P0_Ab
2 43209 P2_cm
2 43009 P2_cm
2 42961 P0_Ab
2 42952 P3_wt
2 42763 P2_wt
2 42621 P3_cm
2 42579 P0_Ab
2 42564 P2_cm
2 42546 P0_Ab
2 42523 P2_wt
2 42431 P3_wt
2 42055 P2_wt
2 41949 P3_cm
2 41849 P3_cm
2 41627 P3_cm
2 41398 P3_cm
2 40836 P2_cm
2 40450 P2_cm
2 40250 P3_cm
2 40134 P3_wt
2 39873 P2_wt
2 39688 P3_wt
2 3962 P3_cm
2 39599 P3_wt
2 393 P3_wt
2 39246 P3_cm
2 39210 P2_cm
2 38926 P2_cm
2 38825 P3_wt
2 38786 P2_cm
2 38493 P3_cm
2 38169 P3_cm
2 38002 P3_wt
2 37932 P3_cm
2 37837 P2_wt
2 37753 P3_cm
2 3772 P2_cm
2 37548 P2_wt
2 37504 P3_cm
2 37452 P2_cm
2 37344 P2_cm
2 3734 P3_cm
2 37255 P3_wt
2 36904 P2_cm
2 36862 P2_wt
2 3683 P2_wt
2 36681 P2_wt
2 36566 P3_wt
2 35960 P2_cm
2 35502 P3_wt
2 35488 P2_wt
2 35349 P2_cm
2 34977 P2_cm
2 34668 P0_Ab
2 34598 P2_cm
2 34091 P2_cm
2 34047 P3_wt
2 33792 P3_cm
2 33606 P2_wt
2 3350 P2_wt
2 33444 P3_wt
2 33140 P3_cm
2 32773 P3_wt
2 32516 P3_wt
2 32019 P3_cm
2 3167 P2_wt
2 31648 P2_cm
2 31447 P3_wt
2 31090 P2_wt
2 30969 P2_cm
2 30224 P2_cm
2 30107 P2_cm
2 29704 P2_cm
2 29610 P2_wt
2 29437 P3_cm
2 29346 P3_cm
2 29289 P2_wt
2 29247 P3_cm
2 28838 P3_wt
2 28650 P2_cm
2 28282 P3_cm
2 28282 P2_wt
2 28069 P3_cm
2 28069 P2_cm
2 27734 P2_cm
2 27661 P3_cm
2 27088 P2_cm
2 26751 P2_cm
2 2653 P3_cm
2 26309 P2_cm
2 26139 P2_cm
2 25766 P3_wt
2 25766 P2_wt
2 25668 P3_wt
2 25668 P2_cm
2 25493 P2_wt
2 25408 P2_cm
2 25400 P3_cm
2 25391 P2_wt
2 24612 P2_wt
2 24612 P2_cm
2 2451 P3_cm
2 2442 P2_wt
2 24220 P3_cm
2 24078 P2_wt
2 24078 P2_cm
2 23859 P2_wt
2 23859 P2_cm
2 23511 P2_cm
2 23151 P3_wt
2 22643 P2_wt
2 22641 P2_cm
2 22058 P3_cm
2 21700 P3_cm
2 21700 P2_wt
2 21645 P3_cm
2 21475 P3_cm
2 21475 P2_cm
2 21332 P2_cm
2 20651 P2_wt
2 20640 P2_cm
2 20573 P3_wt
2 20573 P2_cm
2 20289 P3_cm
2 20289 P2_cm
2 19974 P3_cm
2 19695 P3_wt
2 19695 P2_wt
2 19635 P2_cm
2 19345 P3_wt
2 19345 P2_wt
2 18991 P2_cm
2 18831 P3_cm
2 17919 P3_cm
2 17919 P2_cm
2 17753 P3_wt
2 17753 P2_wt
2 17722 P3_cm
2 17516 P2_wt
2 17401 P2_wt
2 17316 P3_cm
2 17248 P3_wt
2 17248 P2_wt
2 17241 P3_cm
2 17241 P2_wt
2 16880 P2_cm
2 16574 P3_wt
2 16574 P2_wt
2 16415 P2_cm
2 16138 P2_wt
2 1600 P3_cm
2 15990 P3_wt
2 15990 P3_cm
2 15371 P2_wt
2 15249 P2_cm
2 15162 P3_wt
2 15129 P2_wt
2 14694 P3_wt
2 14629 P3_cm
2 14586 P2_cm
2 1403 P2_wt
2 13633 P2_cm
2 13520 P2_cm
2 1351 P3_cm
2 13481 P2_cm
2 13460 P2_cm
2 13422 P3_cm
2 13414 P2_wt
2 13302 P2_wt
2 13296 P3_wt
2 13279 P3_cm
2 1319 P3_wt
2 13129 P3_cm
2 12772 P3_cm
2 12552 P3_wt
2 12338 P2_cm
2 12114 P2_cm
2 1186 P2_wt
2 11757 P2_cm
2 11710 P2_wt
2 10417 P2_wt
2 10334 P2_wt
2 10143 P3_cm
2 10143 P2_wt
2 1002 P2_wt
1 999981 P2_wt
1 999955 P2_wt
1 999781 P2_wt
1 999692 P2_wt
1 999442 P2_wt
1 999409 P2_wt
1 999315 P2_wt
1 999274 P2_wt
1 999181 P2_wt
1 999166 P2_wt
1 999164 P2_wt
1 998845 P2_wt
